id,order_id,product_id,sales,quantity,discount,profit,region,category
CA-2018-158876-2,CA-2018-158876,OFF-AR-10003373,99.14,4,0.20,8.67,Central,Office Supplies
CA-2018-158876-3,CA-2018-158876,FUR-FU-10001967,15.99,2,0.60,-13.99,Central,Furniture
CA-2017-164672-0,CA-2017-164672,FUR-FU-10001488,211.96,2,0.00,42.39,East,Furniture
US-2017-132857-0,US-2017-132857,OFF-AR-10003251,6.67,3,0.20,1.67,South,Office Supplies
CA-2018-116645-0,CA-2018-116645,OFF-AR-10001044,155.94,6,0.00,45.22,East,Office Supplies
US-2017-115819-0,US-2017-115819,TEC-PH-10004700,39.96,5,0.20,12.99,West,Technology
US-2017-115819-1,US-2017-115819,OFF-AR-10000823,5.46,3,0.00,1.53,West,Office Supplies
US-2017-115819-2,US-2017-115819,OFF-AR-10004456,73.20,5,0.00,21.23,West,Office Supplies
US-2017-115819-3,US-2017-115819,OFF-BI-10000050,5.84,1,0.20,1.97,West,Office Supplies
US-2017-115819-4,US-2017-115819,OFF-PA-10002377,22.72,4,0.00,10.22,West,Office Supplies
US-2017-115819-5,US-2017-115819,OFF-BI-10000591,9.34,3,0.20,3.27,West,Office Supplies
CA-2015-156349-0,CA-2015-156349,FUR-BO-10000362,290.67,2,0.15,27.36,West,Furniture
CA-2015-156349-1,CA-2015-156349,TEC-PH-10000441,201.58,2,0.20,20.16,West,Technology
CA-2015-156349-2,CA-2015-156349,TEC-PH-10002726,83.98,2,0.20,31.49,West,Technology
CA-2018-138380-0,CA-2018-138380,OFF-ST-10003306,1000.02,7,0.00,290.01,West,Office Supplies
US-2017-113509-0,US-2017-113509,TEC-AC-10004855,83.98,3,0.20,-13.65,East,Technology
CA-2016-130022-0,CA-2016-130022,OFF-LA-10002787,3.75,1,0.00,1.80,Central,Office Supplies
CA-2016-130022-1,CA-2016-130022,OFF-LA-10002043,41.40,4,0.00,19.87,Central,Office Supplies
CA-2016-130022-2,CA-2016-130022,OFF-AR-10001915,29.79,3,0.00,12.51,Central,Office Supplies
US-2017-118780-0,US-2017-118780,OFF-ST-10000352,59.48,2,0.00,8.92,East,Office Supplies
US-2017-118780-1,US-2017-118780,OFF-PA-10000575,6.69,1,0.00,3.08,East,Office Supplies
CA-2018-108560-0,CA-2018-108560,FUR-FU-10002937,198.46,2,0.00,99.23,West,Furniture
CA-2018-108560-1,CA-2018-108560,OFF-LA-10003930,786.48,8,0.00,385.38,West,Office Supplies
CA-2018-108560-2,CA-2018-108560,OFF-BI-10001107,23.17,2,0.20,7.82,West,Office Supplies
CA-2018-108560-3,CA-2018-108560,TEC-AC-10003063,50.00,2,0.00,10.50,West,Technology
CA-2016-157084-0,CA-2016-157084,TEC-PH-10002922,675.96,5,0.20,84.50,West,Technology
CA-2016-157084-1,CA-2016-157084,TEC-AC-10002049,1265.85,3,0.00,556.97,West,Technology
CA-2016-164539-0,CA-2016-164539,OFF-AP-10002457,523.25,5,0.00,141.28,East,Office Supplies
CA-2016-143119-0,CA-2016-143119,FUR-CH-10001270,517.50,6,0.00,155.25,South,Furniture
CA-2018-101049-0,CA-2018-101049,FUR-FU-10004415,17.92,5,0.20,2.46,East,Furniture
CA-2018-101049-1,CA-2018-101049,OFF-BI-10001510,41.26,6,0.70,-34.38,East,Office Supplies
CA-2017-106530-0,CA-2017-106530,OFF-ST-10002011,1006.06,3,0.20,88.03,East,Office Supplies
CA-2017-106530-1,CA-2017-106530,OFF-PA-10002986,10.69,2,0.20,3.74,East,Office Supplies
CA-2017-106530-2,CA-2017-106530,OFF-PA-10004451,10.37,2,0.20,3.63,East,Office Supplies
CA-2017-106530-3,CA-2017-106530,OFF-ST-10000649,25.12,2,0.20,1.57,East,Office Supplies
CA-2017-106530-4,CA-2017-106530,TEC-AC-10001465,58.11,2,0.20,7.26,East,Technology
CA-2015-168984-0,CA-2015-168984,OFF-PA-10001166,15.55,3,0.20,5.44,West,Office Supplies
CA-2015-168984-1,CA-2015-168984,OFF-ST-10001097,669.08,5,0.20,-167.27,West,Office Supplies
CA-2015-168984-2,CA-2015-168984,TEC-PH-10000038,438.34,4,0.20,-87.67,West,Technology
CA-2017-157266-0,CA-2017-157266,OFF-PA-10002689,19.44,3,0.00,9.33,East,Office Supplies
CA-2017-157266-1,CA-2017-157266,OFF-BI-10004728,9.64,2,0.00,4.43,East,Office Supplies
CA-2017-157266-2,CA-2017-157266,OFF-PA-10004675,12.70,2,0.00,5.84,East,Office Supplies
CA-2017-157266-3,CA-2017-157266,FUR-FU-10000629,41.37,3,0.00,17.38,East,Furniture
US-2015-134712-0,US-2015-134712,OFF-FA-10003112,12.62,2,0.20,3.94,Central,Office Supplies
CA-2016-111829-0,CA-2016-111829,OFF-ST-10000142,1247.64,3,0.00,349.34,West,Office Supplies
CA-2016-111829-1,CA-2016-111829,TEC-CO-10001766,3149.93,7,0.00,1480.47,West,Technology
CA-2016-111829-2,CA-2016-111829,OFF-PA-10004359,209.70,2,0.00,100.66,West,Office Supplies
CA-2016-105221-0,CA-2016-105221,TEC-AC-10002323,35.36,2,0.20,-3.09,East,Technology
CA-2016-105221-1,CA-2016-105221,OFF-FA-10001135,3.17,2,0.20,-0.71,East,Office Supplies
CA-2016-120341-0,CA-2016-120341,OFF-BI-10004224,121.10,6,0.70,-100.92,East,Office Supplies
CA-2016-120341-1,CA-2016-120341,TEC-PH-10003357,45.89,1,0.40,-9.18,East,Technology
CA-2015-135699-0,CA-2015-135699,OFF-PA-10004475,109.92,2,0.00,53.86,West,Office Supplies
CA-2015-135699-1,CA-2015-135699,OFF-PA-10003001,13.36,2,0.00,6.41,West,Office Supplies
US-2018-132444-0,US-2018-132444,OFF-ST-10003442,169.68,6,0.00,45.81,West,Office Supplies
US-2018-132444-1,US-2018-132444,TEC-AC-10003832,132.52,4,0.00,54.33,West,Technology
US-2018-132444-2,US-2018-132444,OFF-FA-10000611,2.96,2,0.00,1.42,West,Office Supplies
US-2018-132444-3,US-2018-132444,OFF-BI-10001116,8.45,2,0.20,2.96,West,Office Supplies
US-2018-132444-4,US-2018-132444,OFF-ST-10000563,95.94,3,0.00,9.59,West,Office Supplies
CA-2015-127159-0,CA-2015-127159,FUR-FU-10000010,34.79,7,0.00,10.78,Central,Furniture
CA-2018-161809-0,CA-2018-161809,TEC-PH-10004922,160.78,3,0.20,10.05,West,Technology
CA-2018-127285-0,CA-2018-127285,OFF-BI-10004330,88.75,3,0.20,27.73,West,Office Supplies
CA-2018-127285-1,CA-2018-127285,OFF-BI-10002072,13.90,2,0.20,5.21,West,Office Supplies
CA-2018-144526-0,CA-2018-144526,TEC-PH-10002549,677.58,5,0.40,-158.10,East,Technology
CA-2018-144526-1,CA-2018-144526,OFF-BI-10002353,13.90,3,0.70,-9.26,East,Office Supplies
CA-2017-128531-0,CA-2017-128531,OFF-ST-10001325,41.92,5,0.20,3.67,Central,Office Supplies
CA-2017-128531-1,CA-2017-128531,TEC-AC-10002049,297.58,3,0.20,-7.44,Central,Technology
CA-2017-128531-2,CA-2017-128531,OFF-FA-10002676,4.34,3,0.20,0.87,Central,Office Supplies
CA-2017-128531-3,CA-2017-128531,TEC-AC-10003023,94.99,2,0.20,-2.37,Central,Technology
CA-2017-128531-4,CA-2017-128531,OFF-PA-10000167,74.35,3,0.20,23.23,Central,Office Supplies
CA-2017-128531-5,CA-2017-128531,OFF-AR-10003405,14.04,3,0.20,1.58,Central,Office Supplies
US-2016-157154-0,US-2016-157154,FUR-TA-10001889,1018.10,4,0.40,-373.30,East,Furniture
CA-2018-159457-0,CA-2018-159457,TEC-PH-10002185,16.68,3,0.20,5.21,Central,Technology
CA-2017-107615-0,CA-2017-107615,TEC-AC-10001013,58.58,2,0.00,19.33,West,Technology
CA-2018-111647-0,CA-2018-111647,TEC-PH-10002726,167.97,4,0.20,62.99,Central,Technology
CA-2016-150560-0,CA-2016-150560,OFF-LA-10003930,196.62,2,0.00,96.34,South,Office Supplies
CA-2016-143077-0,CA-2016-143077,FUR-FU-10003535,21.94,2,0.60,-10.42,Central,Furniture
CA-2016-143077-1,CA-2016-143077,OFF-BI-10000088,6.59,3,0.80,-10.21,Central,Office Supplies
CA-2017-122728-0,CA-2017-122728,OFF-ST-10000604,104.28,3,0.00,26.07,West,Office Supplies
CA-2017-122728-1,CA-2017-122728,OFF-PA-10004040,17.94,3,0.00,8.79,West,Office Supplies
CA-2015-122882-0,CA-2015-122882,OFF-ST-10002344,64.78,1,0.20,-14.58,East,Office Supplies
CA-2015-122882-1,CA-2015-122882,TEC-PH-10003589,32.38,3,0.40,4.32,East,Technology
CA-2015-122882-2,CA-2015-122882,FUR-FU-10000758,42.37,2,0.20,8.47,East,Furniture
CA-2015-122882-3,CA-2015-122882,TEC-MA-10004679,399.54,4,0.70,-559.36,East,Technology
US-2017-101497-0,US-2017-101497,OFF-PA-10000176,18.97,1,0.00,9.11,West,Office Supplies
CA-2017-147585-0,CA-2017-147585,FUR-FU-10002597,14.82,3,0.00,6.22,West,Furniture
CA-2018-149489-0,CA-2018-149489,OFF-AP-10002495,99.28,2,0.20,12.41,East,Office Supplies
CA-2018-149489-1,CA-2018-149489,OFF-BI-10002813,1.19,2,0.70,-0.99,East,Office Supplies
CA-2018-149489-2,CA-2018-149489,OFF-BI-10002414,7.52,2,0.70,-5.76,East,Office Supplies
CA-2018-143798-0,CA-2018-143798,OFF-PA-10000788,10.37,2,0.20,3.63,East,Office Supplies
CA-2018-143798-1,CA-2018-143798,FUR-FU-10004306,310.88,2,0.20,23.32,East,Furniture
CA-2015-142839-0,CA-2015-142839,FUR-TA-10001539,853.09,6,0.40,-227.49,East,Furniture
CA-2018-129833-0,CA-2018-129833,OFF-PA-10000575,33.45,5,0.00,15.39,Central,Office Supplies
CA-2018-129833-1,CA-2018-129833,OFF-BI-10004182,10.40,5,0.00,5.10,Central,Office Supplies
US-2017-154361-0,US-2017-154361,FUR-FU-10004020,21.88,5,0.20,6.29,East,Furniture
US-2017-158708-0,US-2017-158708,TEC-AC-10003133,13.62,2,0.20,3.57,Central,Technology
CA-2016-156335-0,CA-2016-156335,TEC-AC-10002006,63.96,4,0.00,19.83,East,Technology
CA-2016-156335-1,CA-2016-156335,OFF-BI-10003314,14.46,3,0.00,7.09,East,Office Supplies
CA-2016-156335-2,CA-2016-156335,TEC-PH-10002726,104.98,2,0.00,52.49,East,Technology
CA-2016-148376-0,CA-2016-148376,OFF-AP-10000240,106.96,2,0.00,31.02,West,Office Supplies
CA-2016-148376-1,CA-2016-148376,OFF-LA-10002381,21.56,7,0.00,10.35,West,Office Supplies
CA-2015-135657-0,CA-2015-135657,FUR-TA-10004086,515.88,6,0.00,113.49,West,Furniture
CA-2016-114069-0,CA-2016-114069,OFF-BI-10000320,11.81,2,0.20,4.28,East,Office Supplies
CA-2016-114069-1,CA-2016-114069,FUR-CH-10000595,1931.04,9,0.10,321.84,East,Furniture
CA-2016-114069-2,CA-2016-114069,OFF-PA-10000349,9.96,2,0.00,4.68,East,Office Supplies
CA-2015-139857-0,CA-2015-139857,OFF-FA-10001843,12.35,5,0.00,5.80,West,Office Supplies
CA-2017-106306-0,CA-2017-106306,OFF-BI-10003676,9.70,3,0.70,-7.11,West,Office Supplies
CA-2016-100545-0,CA-2016-100545,OFF-BI-10003638,11.61,2,0.70,-9.29,East,Office Supplies
CA-2018-123491-0,CA-2018-123491,OFF-LA-10003077,43.86,6,0.00,20.61,West,Office Supplies
CA-2018-123491-1,CA-2018-123491,TEC-PH-10003505,148.48,2,0.20,16.70,West,Technology
CA-2018-123491-2,CA-2018-123491,OFF-PA-10003424,7.42,2,0.00,3.71,West,Office Supplies
CA-2018-123491-3,CA-2018-123491,FUR-CH-10003061,71.99,1,0.20,-0.90,West,Furniture
CA-2018-123491-4,CA-2018-123491,OFF-AR-10003514,19.90,5,0.00,6.57,West,Office Supplies
CA-2018-123491-5,CA-2018-123491,OFF-AP-10002684,1702.12,14,0.00,510.64,West,Office Supplies
CA-2016-145401-0,CA-2016-145401,OFF-PA-10004405,14.30,6,0.20,5.01,Central,Office Supplies
US-2018-124968-0,US-2018-124968,FUR-TA-10004289,765.63,7,0.50,-566.56,Central,Furniture
CA-2018-104003-0,CA-2018-104003,FUR-BO-10003965,307.67,2,0.15,-14.48,West,Furniture
CA-2017-154788-0,CA-2017-154788,OFF-BI-10003314,7.71,2,0.20,2.80,East,Office Supplies
CA-2017-169943-0,CA-2017-169943,OFF-AP-10001563,242.90,5,0.00,70.44,East,Office Supplies
CA-2017-169943-1,CA-2017-169943,OFF-ST-10004123,454.90,5,0.00,0.00,East,Office Supplies
CA-2017-169943-2,CA-2017-169943,FUR-FU-10002088,35.92,4,0.00,15.09,East,Furniture
CA-2017-169943-3,CA-2017-169943,FUR-FU-10000010,39.76,8,0.00,12.33,East,Furniture
CA-2017-169943-4,CA-2017-169943,OFF-BI-10002824,47.74,4,0.20,14.92,East,Office Supplies
US-2016-123218-0,US-2016-123218,TEC-PH-10001061,159.98,2,0.20,12.00,Central,Technology
US-2016-123218-1,US-2016-123218,TEC-AC-10000736,255.97,4,0.20,51.19,Central,Technology
US-2016-123218-2,US-2016-123218,FUR-BO-10003966,359.06,3,0.30,-71.81,Central,Furniture
CA-2016-127453-0,CA-2016-127453,OFF-AP-10000828,434.35,3,0.20,43.44,East,Office Supplies
CA-2016-127453-1,CA-2016-127453,OFF-AP-10002906,3.55,2,0.20,0.44,East,Office Supplies
CA-2016-127453-2,CA-2016-127453,OFF-AP-10003860,88.83,4,0.20,7.77,East,Office Supplies
US-2018-164056-0,US-2018-164056,FUR-TA-10001307,1048.35,5,0.40,-69.89,East,Furniture
CA-2017-106894-0,CA-2017-106894,TEC-AC-10003063,100.00,4,0.00,21.00,South,Technology
CA-2017-106894-1,CA-2017-106894,OFF-LA-10001045,7.83,3,0.00,3.60,South,Office Supplies
CA-2015-125136-0,CA-2015-125136,OFF-PA-10001457,96.26,8,0.20,31.28,South,Office Supplies
CA-2015-125136-1,CA-2015-125136,OFF-PA-10001804,10.69,2,0.20,3.74,South,Office Supplies
US-2017-131149-0,US-2017-131149,OFF-ST-10000689,338.04,3,0.20,-33.80,Central,Office Supplies
US-2017-131149-1,US-2017-131149,OFF-AR-10002135,154.24,4,0.20,17.35,Central,Office Supplies
CA-2018-101483-0,CA-2018-101483,OFF-AP-10002082,34.85,2,0.20,6.53,South,Office Supplies
CA-2018-101483-1,CA-2018-101483,TEC-PH-10003442,22.00,5,0.20,1.38,South,Technology
CA-2018-101483-2,CA-2018-101483,OFF-AR-10002833,4.37,3,0.20,0.38,South,Office Supplies
CA-2016-130204-0,CA-2016-130204,OFF-ST-10001325,31.44,3,0.00,8.49,West,Office Supplies
CA-2016-130204-1,CA-2016-130204,TEC-AC-10003038,17.90,2,0.00,3.40,West,Technology
CA-2016-130204-2,CA-2016-130204,TEC-AC-10003590,129.45,5,0.00,46.60,West,Technology
CA-2015-110527-0,CA-2015-110527,OFF-LA-10000262,20.88,8,0.00,9.60,West,Office Supplies
CA-2018-152807-0,CA-2018-152807,OFF-PA-10004355,20.74,4,0.20,7.26,East,Office Supplies
CA-2018-152807-1,CA-2018-152807,FUR-FU-10004415,7.17,2,0.20,0.99,East,Furniture
CA-2018-152807-2,CA-2018-152807,OFF-ST-10002486,11.17,2,0.20,-2.51,East,Office Supplies
CA-2018-152807-3,CA-2018-152807,TEC-AC-10001142,442.40,7,0.20,-55.30,East,Technology
CA-2015-133270-0,CA-2015-133270,OFF-AR-10002656,13.36,2,0.00,4.94,East,Office Supplies
CA-2017-155670-0,CA-2017-155670,OFF-BI-10000138,11.23,8,0.70,-8.24,South,Office Supplies
CA-2017-155670-1,CA-2017-155670,OFF-PA-10004947,10.27,3,0.20,3.21,South,Office Supplies
US-2015-157406-0,US-2015-157406,OFF-PA-10003543,10.37,2,0.20,3.63,Central,Office Supplies
US-2015-157406-1,US-2015-157406,OFF-AR-10002221,6.24,3,0.20,0.55,Central,Office Supplies
CA-2016-139094-0,CA-2016-139094,FUR-TA-10004607,206.96,2,0.30,-32.52,Central,Furniture
CA-2018-168837-0,CA-2018-168837,FUR-FU-10001918,9.46,2,0.00,3.69,West,Furniture
CA-2018-116715-0,CA-2018-116715,OFF-ST-10004340,559.62,9,0.00,151.10,West,Office Supplies
CA-2018-116715-1,CA-2018-116715,OFF-PA-10004475,109.92,2,0.00,53.86,West,Office Supplies
CA-2018-116715-2,CA-2018-116715,OFF-PA-10003893,8.56,2,0.00,3.85,West,Office Supplies
CA-2016-135622-0,CA-2016-135622,OFF-PA-10000100,360.71,11,0.20,130.76,Central,Office Supplies
CA-2016-135622-1,CA-2016-135622,TEC-PH-10001817,1718.40,6,0.20,150.36,Central,Technology
US-2016-107349-0,US-2016-107349,OFF-BI-10001765,41.57,6,0.80,-66.51,Central,Office Supplies
CA-2015-139017-0,CA-2015-139017,TEC-AC-10001013,46.86,2,0.20,7.62,Central,Technology
CA-2015-141817-0,CA-2015-141817,OFF-AR-10003478,19.54,3,0.20,4.88,East,Office Supplies
CA-2016-130785-0,CA-2016-130785,FUR-BO-10000330,411.33,4,0.15,-4.84,West,Furniture
CA-2016-130785-1,CA-2016-130785,OFF-BI-10001900,28.75,6,0.20,9.70,West,Office Supplies
CA-2016-130785-2,CA-2016-130785,FUR-BO-10003159,293.20,3,0.15,-20.70,West,Furniture
CA-2017-110254-0,CA-2017-110254,OFF-SU-10002573,35.06,2,0.00,10.52,South,Office Supplies
CA-2017-110254-1,CA-2017-110254,OFF-LA-10004484,4.13,1,0.00,1.90,South,Office Supplies
CA-2017-110254-2,CA-2017-110254,FUR-FU-10001591,109.80,9,0.00,46.12,South,Furniture
CA-2017-110254-3,CA-2017-110254,OFF-LA-10002034,9.82,2,0.00,4.81,South,Office Supplies
US-2015-158057-0,US-2015-158057,OFF-BI-10004410,7.64,4,0.70,-5.86,South,Office Supplies
US-2015-158057-1,US-2015-158057,OFF-BI-10002735,51.47,5,0.70,-39.46,South,Office Supplies
CA-2018-146024-0,CA-2018-146024,OFF-SU-10001935,6.98,4,0.20,-1.40,Central,Office Supplies
CA-2018-146024-1,CA-2018-146024,OFF-BI-10003291,12.22,7,0.80,-20.17,Central,Office Supplies
CA-2017-129686-0,CA-2017-129686,OFF-ST-10004337,97.98,2,0.20,-24.50,Central,Office Supplies
CA-2017-129686-1,CA-2017-129686,TEC-AC-10001266,62.40,6,0.20,19.50,Central,Technology
CA-2015-118976-0,CA-2015-118976,OFF-BI-10001628,20.86,2,0.00,9.39,East,Office Supplies
CA-2015-118976-1,CA-2015-118976,OFF-ST-10000877,497.61,9,0.00,129.38,East,Office Supplies
CA-2015-118976-2,CA-2015-118976,OFF-AR-10004752,5.34,2,0.00,1.50,East,Office Supplies
CA-2015-118976-3,CA-2015-118976,OFF-LA-10000452,3.15,1,0.00,1.51,East,Office Supplies
CA-2016-105347-0,CA-2016-105347,OFF-PA-10000675,368.91,9,0.00,180.77,West,Office Supplies
CA-2016-105347-1,CA-2016-105347,OFF-AR-10003045,14.70,5,0.00,6.62,West,Office Supplies
CA-2017-124667-0,CA-2017-124667,TEC-AC-10003447,59.97,3,0.00,14.99,East,Technology
CA-2017-124667-1,CA-2017-124667,OFF-ST-10002276,83.36,1,0.00,20.84,East,Office Supplies
CA-2016-111094-0,CA-2016-111094,OFF-PA-10001609,6.58,2,0.00,3.03,East,Office Supplies
CA-2016-111094-1,CA-2016-111094,OFF-BI-10001597,122.94,3,0.00,59.01,East,Office Supplies
CA-2018-166317-0,CA-2018-166317,OFF-PA-10004475,219.84,4,0.00,107.72,Central,Office Supplies
CA-2018-166317-1,CA-2018-166317,TEC-AC-10004510,98.16,6,0.00,9.82,Central,Technology
CA-2018-166317-2,CA-2018-166317,OFF-BI-10002976,33.04,8,0.00,15.53,Central,Office Supplies
CA-2018-166317-3,CA-2018-166317,TEC-PH-10001615,86.97,3,0.00,25.22,Central,Technology
CA-2016-154326-0,CA-2016-154326,TEC-PH-10001819,134.97,3,0.00,64.79,Central,Technology
CA-2016-154326-1,CA-2016-154326,TEC-PH-10000560,699.98,2,0.00,195.99,Central,Technology
CA-2016-154326-2,CA-2016-154326,TEC-AC-10004568,139.95,5,0.00,26.59,Central,Technology
CA-2015-102008-0,CA-2015-102008,OFF-PA-10004092,48.94,1,0.00,24.47,East,Office Supplies
CA-2015-120474-0,CA-2015-120474,FUR-CH-10001854,2807.84,8,0.00,673.88,Central,Furniture
CA-2015-120474-1,CA-2015-120474,OFF-AR-10000475,46.64,4,0.00,12.59,Central,Office Supplies
CA-2015-104773-0,CA-2015-104773,OFF-ST-10000777,60.42,2,0.20,6.04,Central,Office Supplies
CA-2017-140774-0,CA-2017-140774,OFF-AR-10004022,107.94,3,0.00,26.98,Central,Office Supplies
US-2018-139465-0,US-2018-139465,OFF-ST-10002352,63.84,8,0.00,16.60,East,Office Supplies
US-2018-139465-1,US-2018-139465,TEC-PH-10000455,347.97,3,0.00,100.91,East,Technology
US-2018-139465-2,US-2018-139465,OFF-BI-10003910,37.01,6,0.20,11.56,East,Office Supplies
CA-2017-100965-0,CA-2017-100965,FUR-FU-10003039,215.65,5,0.00,73.32,West,Furniture
CA-2017-121034-0,CA-2017-121034,OFF-FA-10000585,11.17,4,0.20,3.63,Central,Office Supplies
CA-2017-121034-1,CA-2017-121034,OFF-PA-10001994,53.95,3,0.20,17.53,Central,Office Supplies
CA-2017-149461-0,CA-2017-149461,FUR-FU-10004270,4.18,1,0.00,1.50,West,Furniture
CA-2018-158379-0,CA-2018-158379,OFF-BI-10002498,5.61,1,0.70,-4.30,East,Office Supplies
CA-2018-158379-1,CA-2018-158379,OFF-SU-10002881,4663.74,7,0.20,-1049.34,East,Office Supplies
CA-2018-158379-2,CA-2018-158379,TEC-AC-10002926,79.98,2,0.20,23.00,East,Technology
US-2017-116729-0,US-2017-116729,TEC-PH-10002200,2575.94,7,0.20,257.59,West,Technology
US-2017-116729-1,US-2017-116729,OFF-PA-10002005,45.36,7,0.00,21.77,West,Office Supplies
US-2017-116729-2,US-2017-116729,TEC-AC-10001465,254.24,7,0.00,76.27,West,Technology
CA-2017-164938-0,CA-2017-164938,TEC-PH-10004897,69.93,7,0.00,0.70,Central,Technology
CA-2017-165484-0,CA-2017-165484,FUR-FU-10001196,16.16,7,0.60,-12.12,Central,Furniture
CA-2017-165484-1,CA-2017-165484,OFF-PA-10000595,54.82,3,0.20,17.82,Central,Office Supplies
CA-2015-132612-0,CA-2015-132612,FUR-TA-10004534,1441.30,7,0.00,245.02,South,Furniture
US-2018-161193-0,US-2018-161193,FUR-FU-10001861,77.60,5,0.20,28.13,East,Furniture
US-2018-161193-1,US-2018-161193,FUR-FU-10000206,4.66,2,0.20,1.57,East,Furniture
CA-2016-131597-0,CA-2016-131597,FUR-TA-10002607,170.14,3,0.20,-8.51,West,Furniture
CA-2016-164833-0,CA-2016-164833,OFF-LA-10000443,7.38,2,0.00,3.47,West,Office Supplies
CA-2016-164833-1,CA-2016-164833,OFF-AR-10004685,9.26,2,0.00,3.06,West,Office Supplies
CA-2016-125423-0,CA-2016-125423,OFF-LA-10001771,9.96,2,0.00,4.58,West,Office Supplies
US-2015-130379-0,US-2015-130379,OFF-AP-10001394,75.60,2,0.80,-166.32,Central,Office Supplies
US-2015-130379-1,US-2015-130379,FUR-FU-10002553,29.32,2,0.60,-24.19,Central,Furniture
CA-2017-168956-0,CA-2017-168956,OFF-AP-10004233,92.06,6,0.80,-225.56,Central,Office Supplies
CA-2017-168956-1,CA-2017-168956,OFF-FA-10000304,6.98,4,0.20,1.83,Central,Office Supplies
CA-2017-168956-2,CA-2017-168956,FUR-CH-10004754,62.96,3,0.30,-2.70,Central,Furniture
CA-2017-168956-3,CA-2017-168956,OFF-PA-10000809,5.18,1,0.20,1.81,Central,Office Supplies
CA-2017-167507-0,CA-2017-167507,OFF-BI-10003694,31.32,10,0.70,-25.06,West,Office Supplies
CA-2017-167507-1,CA-2017-167507,FUR-FU-10001935,11.84,4,0.20,3.11,West,Furniture
CA-2017-167507-2,CA-2017-167507,FUR-FU-10002878,22.78,1,0.20,4.84,West,Furniture
CA-2017-109344-0,CA-2017-109344,TEC-PH-10002624,1127.98,3,0.20,126.90,South,Technology
US-2016-140851-0,US-2016-140851,OFF-PA-10000019,38.88,6,0.00,18.66,South,Office Supplies
CA-2015-103373-0,CA-2015-103373,TEC-PH-10002885,779.80,2,0.40,-168.96,East,Technology
CA-2018-145884-0,CA-2018-145884,TEC-PH-10000895,1439.92,8,0.00,374.38,Central,Technology
CA-2018-145884-1,CA-2018-145884,FUR-TA-10002356,262.11,1,0.00,62.91,Central,Furniture
CA-2016-131422-0,CA-2016-131422,FUR-CH-10001270,207.00,3,0.20,25.88,South,Furniture
CA-2018-162691-0,CA-2018-162691,TEC-MA-10000488,1439.98,3,0.40,-264.00,Central,Technology
CA-2018-162691-1,CA-2018-162691,OFF-PA-10003729,36.29,7,0.20,12.70,Central,Office Supplies
CA-2015-141278-0,CA-2015-141278,OFF-AR-10003056,21.40,5,0.00,6.21,East,Office Supplies
CA-2018-122693-0,CA-2018-122693,OFF-AP-10002518,1245.86,7,0.00,361.30,South,Office Supplies
CA-2015-117345-0,CA-2015-117345,OFF-LA-10000240,17.54,3,0.20,5.92,South,Office Supplies
CA-2015-117345-1,CA-2015-117345,FUR-FU-10000629,44.13,4,0.20,12.14,South,Furniture
CA-2015-117345-2,CA-2015-117345,OFF-AP-10001005,62.92,1,0.20,10.22,South,Office Supplies
CA-2015-117345-3,CA-2015-117345,OFF-PA-10002377,78.30,2,0.20,29.36,South,Office Supplies
CA-2017-157763-0,CA-2017-157763,FUR-CH-10000988,140.81,1,0.00,39.43,South,Furniture
CA-2016-135391-0,CA-2016-135391,OFF-LA-10001074,40.10,4,0.20,13.53,Central,Office Supplies
CA-2016-135391-1,CA-2016-135391,FUR-FU-10001986,40.78,2,0.60,-30.59,Central,Furniture
US-2018-113852-0,US-2018-113852,TEC-AC-10003027,90.57,3,0.00,11.77,West,Technology
US-2018-158512-0,US-2018-158512,OFF-PA-10001804,40.08,6,0.00,19.24,East,Office Supplies
US-2018-158512-1,US-2018-158512,FUR-FU-10004973,37.68,2,0.00,15.83,East,Furniture
CA-2018-128370-0,CA-2018-128370,FUR-CH-10002602,362.35,3,0.20,27.18,West,Furniture
CA-2018-128370-1,CA-2018-128370,OFF-BI-10004140,7.18,2,0.20,2.25,West,Office Supplies
CA-2016-160472-0,CA-2016-160472,OFF-ST-10000464,34.76,1,0.00,9.73,Central,Office Supplies
CA-2016-160472-1,CA-2016-160472,TEC-AC-10002253,831.20,5,0.00,124.68,Central,Technology
CA-2016-160472-2,CA-2016-160472,OFF-PA-10000528,26.40,5,0.00,11.88,Central,Office Supplies
CA-2016-160472-3,CA-2016-160472,OFF-EN-10000483,106.75,7,0.00,49.10,Central,Office Supplies
CA-2016-160472-4,CA-2016-160472,OFF-PA-10003129,97.82,2,0.00,45.98,Central,Office Supplies
